1441404039143,15/09/04 21:57:26 345 022.4MPH  0062K 459.2F 032.6F 096% 31.078"  000.00" lightning 0 temp3 -427.0F 28007
1441404099143,15/09/04 21:58:22 328 023.8MPH  0073K 459.2F 032.6F 096% 31.080"  000.00" lightning 0 temp3 -427.0F 28007
1441404159144,15/09/04 21:59:18 336 022.0MPH  0071K 459.2F 032.7F 096% 31.078"  000.00" lightning 0 temp3 -427.0F 28007
1441404219143,15/09/04 22:00:14 328 021.3MPH  0055K 459.2F 032.8F 095% 31.078"  000.00" lightning 0 temp3 -427.0F 28007
1441404252079,15/09/04 22:01:10 334 026.8MPH  0040K 459.2F 032.7F 095% 31.078"  000.00" lightning 0 temp3 -427.0F 28007
1441404309144,15/09/04 22:02:06 330 024.7MPH  0034K 459.2F 032.6F 094% 31.079"  000.00" lightning 0 temp3 -427.0F 28007
1441404369143,15/09/04 22:03:02 337 023.1MPH  0035K 459.2F 032.6F 094% 31.082"  000.00" lightning 0 temp3 -427.0F 28007
1441404429144,15/09/04 22:03:58 339 027.9MPH  0038K 459.2F 032.4F 094% 31.080"  000.00" lightning 0 temp3 -427.0F 28007
1441404489143,15/09/04 22:04:54 338 022.9MPH  0042K 459.2F 032.4F 094% 31.080"  000.00" lightning 0 temp3 -427.0F 28007
1441404549144,15/09/04 22:05:49 333 025.9MPH  0045K 459.2F 032.6F 095% 31.082"  000.00" lightning 0 temp3 -427.0F 28007
1441404609143,15/09/04 22:06:45 331 022.0MPH  0046K 459.2F 032.5F 094% 31.082"  000.00" lightning 0 temp3 -427.0F 28007
1441404669143,15/09/04 22:07:42 333 022.7MPH  0044K 459.2F 032.6F 095% 31.082"  000.00" lightning 0 temp3 -427.0F 28007
1441404699143,15/09/04 22:08:37 332 021.8MPH  0038K 459.2F 032.5F 095% 31.083"  000.00" lightning 0 temp3 -427.0F 28007
1441404759143,15/09/04 22:09:33 334 019.5MPH  0040K 459.2F 032.3F 095% 31.082"  000.00" lightning 0 temp3 -427.0F 28007
1441404819144,15/09/04 22:10:29 329 016.7MPH  0048K 459.2F 032.3F 095% 31.083"  000.00" lightning 0 temp3 -427.0F 28007
1441404879144,15/09/04 22:11:25 337 020.4MPH  0055K 459.2F 032.4F 096% 31.083"  000.00" lightning 0 temp3 -427.0F 28007
1441404939144,15/09/04 22:12:21 342 019.0MPH  0069K 459.2F 032.3F 096% 31.082"  000.00" lightning 0 temp3 -427.0F 28007
1441404999144,15/09/04 22:13:16 341 020.8MPH  0088K 459.2F 032.5F 096% 31.083"  000.00" lightning 0 temp3 -427.0F 28007
1441405059144,15/09/04 22:14:13 331 016.9MPH  0127K 459.2F 032.5F 096% 31.086"  000.00" lightning 0 temp3 -427.0F 28007
1441405090712,15/09/04 22:15:09 333 018.5MPH  0109K 459.2F 032.3F 096% 31.088"  000.00" lightning 0 temp3 -427.0F 28007
1441405149143,15/09/04 22:16:05 335 017.9MPH  0076K 459.2F 032.4F 096% 31.088"  000.00" lightning 0 temp3 -427.0F 28007
1441405209143,15/09/04 22:17:00 324 016.7MPH  0071K 459.2F 032.5F 096% 31.087"  000.00" lightning 0 temp3 -427.0F 28007
1441405269143,15/09/04 22:17:56 325 019.5MPH  0070K 459.2F 032.1F 096% 31.088"  000.00" lightning 0 temp3 -427.0F 28007
1441405329144,15/09/04 22:18:52 320 015.1MPH  0066K 459.2F 032.2F 096% 31.088"  000.00" lightning 0 temp3 -427.0F 28007
1441405389144,15/09/04 22:19:48 330 018.3MPH  0059K 459.2F 032.3F 096% 31.088"  000.00" lightning 0 temp3 -427.0F 28007
1441405449144,15/09/04 22:20:44 329 019.7MPH  0070K 459.2F 032.3F 096% 31.088"  000.00" lightning 0 temp3 -427.0F 28007
1441405481976,15/09/04 22:21:40 337 017.2MPH  0086K 459.2F 032.4F 097% 31.088"  000.00" lightning 0 temp3 -427.0F 28007
1441405539144,15/09/04 22:22:36 332 019.5MPH  0101K 459.2F 032.5F 097% 31.091"  000.00" lightning 0 temp3 -427.0F 28007
1441405599143,15/09/04 22:23:32 316 020.4MPH  0101K 459.2F 032.1F 096% 31.090"  000.00" lightning 0 temp3 -427.0F 28007
1441405659144,15/09/04 22:24:28 326 019.7MPH  0105K 459.2F 032.4F 096% 31.090"  000.00" lightning 0 temp3 -427.0F 28007
1441405719143,15/09/04 22:25:23 335 020.6MPH  0102K 459.2F 032.4F 096% 31.090"  000.00" lightning 0 temp3 -427.0F 28007
1441405779143,15/09/04 22:26:19 326 018.1MPH  0092K 459.2F 032.5F 096% 31.092"  000.00" lightning 0 temp3 -427.0F 28007
1441405839144,15/09/04 22:27:16 337 019.2MPH  0084K 459.2F 032.4F 095% 31.091"  000.00" lightning 0 temp3 -427.0F 28007
1441405899144,15/09/04 22:28:11 323 020.2MPH  0090K 459.2F 032.3F 095% 31.092"  000.00" lightning 0 temp3 -427.0F 28007
1441405929163,15/09/04 22:29:07 336 018.3MPH  0080K 459.2F 032.5F 095% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441405989144,15/09/04 22:30:03 339 018.5MPH  0085K 459.2F 032.5F 096% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441406049144,15/09/04 22:30:59 331 019.0MPH  0075K 459.2F 032.4F 096% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441406109144,15/09/04 22:31:55 329 017.9MPH  0066K 459.2F 032.3F 095% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441406169144,15/09/04 22:32:50 329 019.2MPH  0074K 459.2F 032.4F 095% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441406229143,15/09/04 22:33:47 326 019.5MPH  0074K 459.2F 032.5F 095% 31.097"  000.00" lightning 0 temp3 -427.0F 28007
1441406289144,15/09/04 22:34:43 323 019.7MPH  0082K 459.2F 032.3F 094% 31.098"  000.00" lightning 0 temp3 -427.0F 28007
1441406320737,15/09/04 22:35:39 326 019.9MPH  0095K 459.2F 032.2F 094% 31.097"  000.00" lightning 0 temp3 -427.0F 28007
1441406379143,15/09/04 22:36:35 337 016.9MPH  0096K 459.2F 032.2F 094% 31.097"  000.00" lightning 0 temp3 -427.0F 28007
1441406439143,15/09/04 22:37:30 328 017.4MPH  0086K 459.2F 032.2F 094% 31.097"  000.00" lightning 0 temp3 -427.0F 28007
1441406499143,15/09/04 22:38:26 315 018.5MPH  0093K 459.2F 032.2F 095% 31.098"  000.00" lightning 0 temp3 -427.0F 28007
1441406559144,15/09/04 22:39:22 325 018.3MPH  0103K 459.2F 032.3F 095% 31.098"  000.00" lightning 0 temp3 -427.0F 28007
1441406619144,15/09/04 22:40:18 335 016.9MPH  0107K 459.2F 032.3F 095% 31.098"  000.00" lightning 0 temp3 -427.0F 28007
1441406679144,15/09/04 22:41:14 333 014.4MPH  0101K 459.2F 032.4F 096% 31.098"  000.00" lightning 0 temp3 -427.0F 28007
1441406711976,15/09/04 22:42:10 335 017.4MPH  0097K 459.2F 032.2F 096% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441406769144,15/09/04 22:43:06 335 013.3MPH  0100K 459.2F 032.2F 096% 31.097"  000.00" lightning 0 temp3 -427.0F 28007
1441406829144,15/09/04 22:44:02 344 016.3MPH  0105K 459.2F 032.2F 096% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441406889144,15/09/04 22:44:57 333 010.8MPH  0111K 459.2F 032.2F 096% 31.097"  000.00" lightning 0 temp3 -427.0F 28007
1441406949144,15/09/04 22:45:53 326 018.5MPH  0120K 459.2F 032.3F 097% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441407009143,15/09/04 22:46:50 333 019.0MPH  0133K 459.2F 032.4F 097% 31.097"  000.00" lightning 0 temp3 -427.0F 28007
1441407069144,15/09/04 22:47:46 324 016.7MPH  0125K 459.2F 032.2F 096% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441407129143,15/09/04 22:48:42 329 019.7MPH  0115K 459.2F 032.3F 096% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441407159290,15/09/04 22:49:37 329 014.9MPH  0129K 459.2F 032.4F 097% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441407219143,15/09/04 22:50:33 336 016.0MPH  0142K 459.2F 032.4F 097% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441407279143,15/09/04 22:51:29 339 017.2MPH  0121K 459.2F 032.4F 096% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441407339143,15/09/04 22:52:25 329 015.8MPH  0131K 459.2F 032.4F 096% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441407399144,15/09/04 22:53:21 337 012.6MPH  0135K 459.2F 032.2F 096% 31.097"  000.00" lightning 0 temp3 -427.0F 28007
1441407459143,15/09/04 22:54:17 339 013.5MPH  0138K 459.2F 032.2F 096% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441407519147,15/09/04 22:55:13 340 016.5MPH  0134K 459.2F 032.2F 097% 31.097"  000.00" lightning 0 temp3 -427.0F 28007
1441407550567,15/09/04 22:56:09 323 017.9MPH  0128K 459.2F 032.2F 097% 31.097"  000.00" lightning 0 temp3 -427.0F 28007
