1441411209144,15/09/04 23:56:42 334 019.5MPH  0049K 459.2F 032.7F 095% 31.097"  000.00" lightning 0 temp3 -427.0F 28007
1441411240501,15/09/04 23:57:38 343 019.5MPH  0051K 459.2F 032.7F 095% 31.095"  000.00" lightning 0 temp3 -427.0F 28007
1441411299144,15/09/04 23:58:35 326 018.1MPH  0060K 459.2F 032.8F 096% 31.097"  000.00" lightning 0 temp3 -427.0F 28007
1441411359144,15/09/04 23:59:31 315 018.1MPH  0078K 459.2F 032.7F 096% 31.098"  000.00" lightning 0 temp3 -427.0F 28007
1441411419214,15/09/05 00:00:27 331 017.6MPH  0094K 459.2F 032.6F 096% 31.099"  000.00" lightning 0 temp3 -427.0F 28007
1441411479143,15/09/05 00:01:22 331 014.4MPH  0099K 459.2F 032.6F 096% 31.100"  000.00" lightning 0 temp3 -427.0F 28007
1441411539144,15/09/05 00:02:18 312 015.3MPH  0093K 459.2F 032.6F 096% 31.100"  000.00" lightning 0 temp3 -427.0F 28007
1441411599144,15/09/05 00:03:14 327 017.9MPH  0106K 459.2F 032.5F 097% 31.101"  000.00" lightning 0 temp3 -427.0F 28007
1441411632015,15/09/05 00:04:10 341 015.3MPH  0120K 459.2F 032.6F 097% 31.103"  000.00" lightning 0 temp3 -427.0F 28007
1441411689144,15/09/05 00:05:06 342 009.8MPH  0120K 459.2F 032.6F 097% 31.103"  000.00" lightning 0 temp3 -427.0F 28007
1441411749145,15/09/05 00:06:02 322 013.1MPH  0126K 459.2F 032.6F 097% 31.103"  000.00" lightning 0 temp3 -427.0F 28007
1441411809142,15/09/05 00:06:58 328 015.1MPH  0124K 459.2F 032.7F 097% 31.105"  000.00" lightning 0 temp3 -427.0F 28007
1441411869144,15/09/05 00:07:54 329 009.4MPH  0132K 459.2F 032.5F 097% 31.103"  000.00" lightning 0 temp3 -427.0F 28007
1441411929144,15/09/05 00:08:49 346 014.7MPH  0132K 459.2F 032.5F 097% 31.103"  000.00" lightning 0 temp3 -427.0F 28007
1441411989162,15/09/05 00:09:45 350 013.5MPH  0116K 459.2F 032.6F 097% 31.101"  000.00" lightning 0 temp3 -427.0F 28007
1441412049144,15/09/05 00:10:41 344 011.5MPH  0116K 459.2F 032.7F 097% 31.102"  000.00" lightning 0 temp3 -427.0F 28007
1441412079999,15/09/05 00:11:38 338 017.2MPH  0103K 459.2F 032.6F 097% 31.103"  000.00" lightning 0 temp3 -427.0F 28007
1441412139140,15/09/05 00:12:33 321 015.3MPH  0092K 459.2F 032.6F 097% 31.103"  000.00" lightning 0 temp3 -427.0F 28007
1441412199144,15/09/05 00:13:29 002 011.2MPH  0078K 459.2F 032.6F 098% 31.103"  000.00" lightning 0 temp3 -427.0F 28007
1441412259144,15/09/05 00:14:25 320 017.2MPH  0074K 459.2F 032.5F 098% 31.103"  000.00" lightning 0 temp3 -427.0F 28007
1441412319143,15/09/05 00:15:21 326 013.7MPH  0066K 459.2F 032.5F 098% 31.103"  000.00" lightning 0 temp3 -427.0F 28007
1441412379143,15/09/05 00:16:17 330 012.6MPH  0066K 459.2F 032.7F 098% 31.101"  000.00" lightning 0 temp3 -427.0F 28007
1441412439143,15/09/05 00:17:13 340 017.2MPH  0071K 459.2F 032.6F 098% 31.101"  000.00" lightning 0 temp3 -427.0F 28007
1441412471483,15/09/05 00:18:09 324 014.7MPH  0078K 459.2F 032.6F 098% 31.101"  000.00" lightning 0 temp3 -427.0F 28007
1441412529144,15/09/05 00:19:05 346 016.3MPH  0063K 459.2F 032.5F 098% 31.098"  000.00" lightning 0 temp3 -427.0F 28007
1441412589144,15/09/05 00:20:01 328 019.0MPH  0064K 459.2F 032.4F 098% 31.099"  000.00" lightning 0 temp3 -427.0F 28007
1441412649144,15/09/05 00:20:57 339 016.9MPH  0062K 459.2F 032.4F 098% 31.100"  000.00" lightning 0 temp3 -427.0F 28007
1441412709144,15/09/05 00:21:52 339 017.6MPH  0072K 459.2F 032.4F 098% 31.099"  000.00" lightning 0 temp3 -427.0F 28007
1441412769142,15/09/05 00:22:48 328 012.4MPH  0086K 459.2F 032.5F 098% 31.100"  000.00" lightning 0 temp3 -427.0F 28007
1441412829144,15/09/05 00:23:44 331 014.9MPH  0079K 459.2F 032.5F 098% 31.101"  000.00" lightning 0 temp3 -427.0F 28007
1441412862691,15/09/05 00:24:40 324 014.0MPH  0079K 459.2F 032.5F 098% 31.101"  000.00" lightning 0 temp3 -427.0F 28007
1441412919143,15/09/05 00:25:36 329 016.3MPH  0098K 459.2F 032.4F 098% 31.101"  000.00" lightning 0 temp3 -427.0F 28007
1441412979143,15/09/05 00:26:32 330 017.4MPH  0111K 459.2F 032.4F 098% 31.102"  000.00" lightning 0 temp3 -427.0F 28007
1441413039139,15/09/05 00:27:28 335 017.6MPH  0109K 459.2F 032.4F 098% 31.102"  000.00" lightning 0 temp3 -427.0F 28007
1441413099143,15/09/05 00:28:24 336 016.0MPH  0113K 459.2F 032.3F 098% 31.101"  000.00" lightning 0 temp3 -427.0F 28007
1441413159143,15/09/05 00:29:19 346 018.1MPH  0103K 459.2F 032.3F 098% 31.103"  000.00" lightning 0 temp3 -427.0F 28007
1441413219144,15/09/05 00:30:15 348 020.4MPH  0101K 459.2F 032.3F 098% 31.101"  000.00" lightning 0 temp3 -427.0F 28007
1441413279152,15/09/05 00:31:12 349 019.5MPH  0092K 459.2F 032.2F 098% 31.103"  000.00" lightning 0 temp3 -427.0F 28007
1441413310090,15/09/05 00:32:08 342 018.8MPH  0074K 459.2F 032.2F 098% 31.102"  000.00" lightning 0 temp3 -427.0F 28007
1441413369144,15/09/05 00:33:03 344 022.9MPH  0071K 459.2F 032.2F 098% 31.100"  000.00" lightning 0 temp3 -427.0F 28007
1441413429144,15/09/05 00:33:59 349 018.5MPH  0071K 459.2F 032.3F 098% 31.100"  000.00" lightning 0 temp3 -427.0F 28007
1441413489144,15/09/05 00:34:55 351 015.3MPH  0075K 459.2F 032.3F 098% 31.100"  000.00" lightning 0 temp3 -427.0F 28007
1441413549144,15/09/05 00:35:51 353 020.8MPH  0080K 459.2F 032.4F 098% 31.100"  000.00" lightning 0 temp3 -427.0F 28007
1441413609144,15/09/05 00:36:47 349 018.5MPH  0077K 459.2F 032.2F 098% 31.100"  000.00" lightning 0 temp3 -427.0F 28007
1441413669153,15/09/05 00:37:43 330 021.1MPH  0069K 459.2F 032.2F 098% 31.105"  000.00" lightning 0 temp3 -427.0F 28007
1441413701403,15/09/05 00:38:39 348 017.2MPH  0066K 459.2F 032.2F 098% 31.103"  000.00" lightning 0 temp3 -427.0F 28007
1441413759144,15/09/05 00:39:35 349 015.8MPH  0062K 459.2F 032.3F 098% 31.105"  000.00" lightning 0 temp3 -427.0F 28007
1441413819154,15/09/05 00:40:31 347 018.5MPH  0058K 459.2F 032.3F 098% 31.103"  000.00" lightning 0 temp3 -427.0F 28007
1441413879153,15/09/05 00:41:26 345 019.9MPH  0055K 459.2F 032.3F 098% 31.105"  000.00" lightning 0 temp3 -427.0F 28007
1441413939139,15/09/05 00:42:22 338 015.1MPH  0054K 459.2F 032.3F 098% 31.107"  000.00" lightning 0 temp3 -427.0F 28007
1441413999144,15/09/05 00:43:18 318 018.3MPH  0049K 459.2F 032.4F 098% 31.110"  000.00" lightning 0 temp3 -427.0F 28007
1441414059155,15/09/05 00:44:15 330 014.2MPH  0045K 459.2F 032.3F 098% 31.109"  000.00" lightning 0 temp3 -427.0F 28007
1441414119144,15/09/05 00:45:11 348 013.7MPH  0042K 459.2F 032.3F 098% 31.109"  000.00" lightning 0 temp3 -427.0F 28007
1441414149144,15/09/05 00:46:06 326 012.6MPH  0041K 459.2F 032.3F 098% 31.109"  000.00" lightning 0 temp3 -427.0F 28007
1441414209144,15/09/05 00:47:02 326 014.4MPH  0042K 459.2F 032.3F 098% 31.109"  000.00" lightning 0 temp3 -427.0F 28007
1441414269152,15/09/05 00:47:58 327 013.5MPH  0041K 459.2F 032.4F 099% 31.108"  000.00" lightning 0 temp3 -427.0F 28007
1441414329144,15/09/05 00:48:54 325 015.3MPH  0041K 459.2F 032.3F 099% 31.107"  000.00" lightning 0 temp3 -427.0F 28007
