1441465209144,15/09/05 14:56:47 330 011.2MPH  0328K 459.2F 034.4F 087% 31.146"  000.00" lightning 0 temp3 -427.0F 28007
1441465269166,15/09/05 14:57:44 332 012.8MPH  0308K 459.2F 034.4F 087% 31.145"  000.00" lightning 0 temp3 -427.0F 28007
1441465329144,15/09/05 14:58:40 349 011.9MPH  0182K 459.2F 034.5F 087% 31.145"  000.00" lightning 0 temp3 -427.0F 28007
1441465361719,15/09/05 14:59:35 347 015.1MPH  0141K 459.2F 034.5F 088% 31.144"  000.00" lightning 0 temp3 -427.0F 28007
1441465419144,15/09/05 15:00:31 331 012.4MPH  0133K 459.2F 034.4F 087% 31.142"  000.00" lightning 0 temp3 -427.0F 28007
1441465479144,15/09/05 15:01:27 329 012.6MPH  0145K 459.2F 034.5F 087% 31.142"  000.00" lightning 0 temp3 -427.0F 28007
1441465539143,15/09/05 15:02:23 312 012.8MPH  0294K 459.2F 034.5F 087% 31.142"  000.00" lightning 0 temp3 -427.0F 28007
1441465599144,15/09/05 15:03:19 318 013.1MPH  0317K 459.2F 034.5F 087% 31.142"  000.00" lightning 0 temp3 -427.0F 28007
1441465659143,15/09/05 15:04:15 342 012.4MPH  0334K 459.2F 034.6F 087% 31.139"  000.00" lightning 0 temp3 -427.0F 28007
1441465719143,15/09/05 15:05:11 342 010.3MPH  0281K 459.2F 034.5F 087% 31.138"  000.00" lightning 0 temp3 -427.0F 28007
1441465779144,15/09/05 15:06:07 334 012.6MPH  0346K 459.2F 034.5F 086% 31.138"  000.00" lightning 0 temp3 -427.0F 28007
1441465809144,15/09/05 15:07:02 340 015.1MPH  0260K 459.2F 034.5F 086% 31.139"  000.00" lightning 0 temp3 -427.0F 28007
1441465869144,15/09/05 15:07:58 340 013.7MPH  0300K 459.2F 034.5F 086% 31.139"  000.00" lightning 0 temp3 -427.0F 28007
1441465929144,15/09/05 15:08:54 345 011.9MPH  0214K 459.2F 034.4F 086% 31.137"  000.00" lightning 0 temp3 -427.0F 28007
1441465989144,15/09/05 15:09:50 345 014.9MPH  0239K 459.2F 034.4F 086% 31.137"  000.00" lightning 0 temp3 -427.0F 28007
1441466049143,15/09/05 15:10:46 345 013.7MPH  0261K 459.2F 034.5F 086% 31.139"  000.00" lightning 0 temp3 -427.0F 28007
1441466109144,15/09/05 15:11:42 349 011.0MPH  0173K 459.2F 034.5F 086% 31.137"  000.00" lightning 0 temp3 -427.0F 28007
1441466169143,15/09/05 15:12:38 341 013.7MPH  0203K 459.2F 034.4F 086% 31.137"  000.00" lightning 0 temp3 -427.0F 28007
1441466200166,15/09/05 15:13:34 339 013.3MPH  0226K 459.2F 034.4F 086% 31.137"  000.00" lightning 0 temp3 -427.0F 28007
1441466259144,15/09/05 15:14:30 346 010.8MPH  0172K 459.2F 034.4F 086% 31.138"  000.00" lightning 0 temp3 -427.0F 28007
1441466319144,15/09/05 15:15:25 340 014.0MPH  0332K 459.2F 034.5F 086% 31.138"  000.00" lightning 0 temp3 -427.0F 28007
1441466379152,15/09/05 15:16:21 344 011.7MPH  0324K 459.2F 034.5F 086% 31.138"  000.00" lightning 0 temp3 -427.0F 28007
