1441544439143,15/09/06 12:57:13 208 011.2MPH  0029K 459.2F 035.8F 100% 31.054"  000.00" lightning 0 temp3 -427.0F 28007
1441544499150,15/09/06 12:58:08 247 007.6MPH  0027K 459.2F 035.7F 100% 31.054"  000.00" lightning 0 temp3 -427.0F 28007
1441544559143,15/09/06 12:59:04 222 010.1MPH  0027K 459.2F 035.8F 100% 31.055"  000.00" lightning 0 temp3 -427.0F 28007
1441544592287,15/09/06 13:00:00 226 007.8MPH  0026K 459.2F 035.8F 100% 31.055"  000.00" lightning 0 temp3 -427.0F 28007
1441544649143,15/09/06 13:00:57 215 007.3MPH  0026K 459.2F 035.8F 100% 31.055"  000.00" lightning 0 temp3 -427.0F 28007
1441544709144,15/09/06 13:01:52 209 008.9MPH  0025K 459.2F 035.8F 100% 31.055"  000.00" lightning 0 temp3 -427.0F 28007
1441544769144,15/09/06 13:02:48 204 007.6MPH  0024K 459.2F 035.8F 100% 31.055"  000.00" lightning 0 temp3 -427.0F 28007
1441544829144,15/09/06 13:03:44 200 009.6MPH  0023K 459.2F 035.8F 100% 31.055"  000.00" lightning 0 temp3 -427.0F 28007
1441544889143,15/09/06 13:04:40 199 009.8MPH  0023K 459.2F 035.8F 100% 31.054"  000.00" lightning 0 temp3 -427.0F 28007
1441544949144,15/09/06 13:05:36 190 010.3MPH  0023K 459.2F 035.7F 100% 31.054"  000.00" lightning 0 temp3 -427.0F 28007
1441545009144,15/09/06 13:06:31 192 010.1MPH  0024K 459.2F 035.7F 100% 31.054"  000.00" lightning 0 temp3 -427.0F 28007
1441545040201,15/09/06 13:07:28 190 010.3MPH  0024K 459.2F 035.7F 100% 31.055"  000.00" lightning 0 temp3 -427.0F 28007
1441545099144,15/09/06 13:08:24 198 009.8MPH  0024K 459.2F 035.7F 100% 31.054"  000.00" lightning 0 temp3 -427.0F 28007
1441545159144,15/09/06 13:09:20 209 010.1MPH  0024K 459.2F 035.7F 100% 31.054"  000.00" lightning 0 temp3 -427.0F 28007
1441545219144,15/09/06 13:10:15 198 010.8MPH  0024K 459.2F 035.7F 100% 31.055"  000.00" lightning 0 temp3 -427.0F 28007
1441545279143,15/09/06 13:11:11 197 011.5MPH  0025K 459.2F 035.7F 100% 31.054"  000.00" lightning 0 temp3 -427.0F 28007
1441545339144,15/09/06 13:12:07 194 011.5MPH  0024K 459.2F 035.7F 100% 31.054"  000.00" lightning 0 temp3 -427.0F 28007
1441545399144,15/09/06 13:13:03 205 011.5MPH  0024K 459.2F 035.7F 100% 31.054"  000.00" lightning 0 temp3 -427.0F 28007
1441545431729,15/09/06 13:14:00 201 011.0MPH  0024K 459.2F 035.8F 100% 31.055"  000.00" lightning 0 temp3 -427.0F 28007
1441545489144,15/09/06 13:14:55 204 012.8MPH  0024K 459.2F 035.8F 100% 31.055"  000.00" lightning 0 temp3 -427.0F 28007
1441545549143,15/09/06 13:15:51 197 012.4MPH  0025K 459.2F 035.7F 100% 31.053"  000.00" lightning 0 temp3 -427.0F 28007
1441545609143,15/09/06 13:16:47 194 013.1MPH  0025K 459.2F 035.7F 100% 31.054"  000.00" lightning 0 temp3 -427.0F 28007
1441545669144,15/09/06 13:17:43 194 010.1MPH  0026K 459.2F 035.7F 100% 31.053"  000.00" lightning 0 temp3 -427.0F 28007
1441545729144,15/09/06 13:18:39 187 012.8MPH  0027K 459.2F 035.7F 100% 31.053"  000.00" lightning 0 temp3 -427.0F 28007
1441545789144,15/09/06 13:19:34 193 010.1MPH  0027K 459.2F 035.7F 100% 31.053"  000.00" lightning 0 temp3 -427.0F 28007
